date_x,illRate,stlRate,memRate,weekStart,date_y,lock27,lock52,lock1,cornLock27,soyLock27,wheatLock27,lock27Kt,year,week,month,stoppageHrs,hasStoppage
2025-03-25,597.5,451.5625,365.0,2025-03-24,2025-03-29,369400,273986,42600,249400,120000,0.0,369.4,2025,13,3,0.0,False
2025-04-01,609.6875,428.4375,357.1875,2025-03-31,2025-04-05,203900,135050,28000,142200,61700,0.0,203.9,2025,14,3,0.0,False
2025-04-08,580.5555555555555,404.44444444444446,347.5,2025-04-07,2025-04-12,446800,115600,0,312400,134400,0.0,446.8,2025,15,4,0.0,False
2025-04-15,538.3333333333334,397.22222222222223,348.05555555555554,2025-04-14,2025-04-19,390500,27768,51200,301900,88600,0.0,390.5,2025,16,4,0.0,False
2025-04-22,464.2857142857143,348.92857142857144,326.42857142857144,2025-04-21,2025-04-26,527102,131831,11200,395002,132100,0.0,527.102,2025,17,4,0.0,False
2025-04-29,464.375,350.9375,304.375,2025-04-28,2025-05-03,630200,118800,30800,495400,134800,0.0,630.2,2025,18,4,0.0,False
2025-05-06,477.5,367.1875,305.625,2025-05-05,2025-05-10,572800,143950,22400,452200,116000,4600.0,572.8,2025,19,5,0.0,False
2025-05-13,449.44444444444446,336.94444444444446,296.1111111111111,2025-05-12,2025-05-17,663800,198281,23800,525800,138000,0.0,663.8,2025,20,5,0.0,False
2025-05-20,441.1111111111111,314.1666666666667,293.8888888888889,2025-05-19,2025-05-24,602750,91900,40000,489500,111650,1600.0,602.75,2025,21,5,0.0,False
2025-05-27,441.875,315.9375,295.625,2025-05-26,2025-05-31,730920,128286,0,592320,135600,0.0,730.92,2025,22,5,0.0,False
2025-06-03,436.875,313.4375,289.375,2025-06-02,2025-06-07,588300,108250,29400,503300,85000,0.0,588.3,2025,23,6,0.0,False
2025-06-10,428.8888888888889,304.1666666666667,288.3333333333333,2025-06-09,2025-06-14,625000,106500,1400,470700,149500,0.0,625.0,2025,24,6,0.0,False
2025-06-17,427.85714285714283,313.92857142857144,282.14285714285717,2025-06-16,2025-06-21,669300,75000,15400,482000,182500,4800.0,669.3,2025,25,6,0.0,False
2025-06-24,418.4375,334.375,281.25,2025-06-23,2025-06-28,508700,51550,17000,357500,148000,3200.0,508.7,2025,26,6,0.0,False
2025-07-01,440.0,314.72222222222223,277.77777777777777,2025-06-30,2025-07-05,684600,83600,12600,558100,113700,12800.0,684.6,2025,27,6,0.0,False
2025-07-08,472.14285714285717,331.7857142857143,288.57142857142856,2025-07-07,2025-07-12,452000,60550,41300,250300,194000,7700.0,452.0,2025,28,7,0.0,False
2025-07-15,550.0,400.0,318.75,2025-07-14,2025-07-19,642420,68950,19600,367500,268520,4800.0,642.42,2025,29,7,0.0,False
2025-07-22,596.875,457.1875,400.0,2025-07-21,2025-07-26,736800,103850,2800,428000,300900,3100.0,736.8,2025,30,7,0.0,False
2025-07-29,598.5714285714286,473.2142857142857,425.0,2025-07-28,2025-08-02,664400,91604,21000,390300,274100,0.0,664.4,2025,31,7,0.0,False
2025-08-05,562.8571428571429,458.92857142857144,400.7142857142857,2025-08-04,2025-08-09,678700,149450,24400,360200,313800,4700.0,678.7,2025,32,8,0.0,False
2025-08-12,557.8571428571429,448.92857142857144,445.0,2025-08-11,2025-08-16,548800,72350,46200,338500,208800,1500.0,548.8,2025,33,8,0.0,False
2025-08-19,575.5555555555555,464.1666666666667,470.55555555555554,2025-08-18,2025-08-23,412800,52678,19600,242500,167200,3100.0,412.8,2025,34,8,0.0,False
2025-08-26,583.125,467.1875,475.0,2025-08-25,2025-08-30,292900,56300,35000,149000,132500,11400.0,292.9,2025,35,8,0.0,False
2025-09-02,612.7777777777778,505.55555555555554,511.1111111111111,2025-09-01,2025-09-06,252700,75633,32600,183300,53700,14200.0,252.7,2025,36,9,0.0,False
2025-09-09,665.625,581.5625,584.375,2025-09-08,2025-09-13,123100,107950,21000,90300,28100,4700.0,123.1,2025,37,9,0.0,False
2025-09-16,716.6666666666666,615.2777777777778,600.0,2025-09-15,2025-09-20,136400,85350,39200,96600,17400,17600.0,136.4,2025,38,9,0.0,False
2025-09-23,697.2222222222222,618.6111111111111,622.2222222222222,2025-09-22,2025-09-27,182300,163200,18200,153800,17300,11200.0,182.3,2025,39,9,0.0,False
2025-09-30,664.2857142857143,601.7857142857143,585.7142857142857,2025-09-29,2025-10-04,208600,71150,25200,173500,35100,0.0,208.6,2025,40,9,0.0,False
2025-10-07,607.7777777777778,473.6111111111111,431.25,2025-10-06,2025-10-11,328200,145800,12600,165500,153100,9600.0,328.2,2025,41,10,0.0,False
2025-10-14,641.1111111111111,501.3888888888889,436.25,2025-10-13,2025-10-18,447700,100100,15400,235400,209100,3200.0,447.7,2025,42,10,0.0,False
2025-10-21,634.4444444444445,493.05555555555554,443.125,2025-10-20,2025-10-25,542900,150550,21000,343700,199200,0.0,542.9,2025,43,10,0.0,False
2025-10-28,603.8888888888889,493.05555555555554,436.25,2025-10-27,2025-11-01,661400,210750,16800,541200,120200,0.0,661.4,2025,44,10,0.0,False
2025-11-04,603.8888888888889,498.6111111111111,431.1111111111111,2025-11-03,2025-11-08,600000,170382,39200,476700,121700,1600.0,600.0,2025,45,11,0.0,False
2025-11-11,561.1111111111111,491.3888888888889,424.44444444444446,2025-11-10,2025-11-15,565400,178450,35000,381400,182400,1600.0,565.4,2025,46,11,0.0,False
2025-11-18,539.4444444444445,471.3888888888889,407.22222222222223,2025-11-17,2025-11-22,686700,141350,46200,496000,186000,0.0,686.7,2025,47,11,0.0,False
2025-11-25,537.5,456.5625,392.5,2025-11-24,2025-11-29,406100,198800,0,187000,215900,0.0,406.1,2025,48,11,0.0,False
2025-12-02,531.25,440.9375,383.125,2025-12-01,2025-12-06,440700,84400,23800,245700,185500,9500.0,440.7,2025,49,12,0.0,False
2025-12-09,547.2222222222222,453.6111111111111,377.77777777777777,2025-12-08,2025-12-13,661700,184400,41700,405800,246300,9600.0,661.7,2025,50,12,0.0,False
2025-12-16,602.8571428571429,503.4375,388.75,2025-12-15,2025-12-20,327322,150250,26400,223500,103822,0.0,327.322,2025,51,12,0.0,False
2025-12-23,596.4285714285714,497.5,401.42857142857144,2025-12-22,2025-12-27,278900,90441,35000,215600,63300,0.0,278.9,2025,52,12,0.0,False
2025-12-30,585.0,499.6875,405.625,2025-12-29,2026-01-03,552500,196976,8400,397900,151400,3200.0,552.5,2025,1,12,0.0,False
2026-01-06,613.75,509.6875,410.0,2026-01-05,2026-01-10,384300,115700,28000,235000,147700,1600.0,384.3,2026,2,1,0.0,False
2026-01-13,640.0,516.3888888888889,463.8888888888889,2026-01-12,2026-01-17,313017,107250,26600,159417,153600,0.0,313.017,2026,3,1,0.0,False
2026-01-20,657.8571428571429,539.6428571428571,492.85714285714283,2026-01-19,2026-01-24,292600,234200,41000,149800,139600,3200.0,292.6,2026,4,1,0.0,False
2026-01-27,712.5,610.4166666666666,504.1666666666667,2026-01-26,2026-01-31,71300,82200,35800,38300,33000,0.0,71.3,2026,5,1,0.0,False
2026-02-03,736.1111111111111,618.0555555555555,511.1111111111111,2026-02-02,2026-02-07,71500,155200,39200,36700,34800,0.0,71.5,2026,6,2,0.0,False
2026-02-10,711.1111111111111,606.9444444444445,502.77777777777777,2026-02-09,2026-02-14,175900,258886,38722,89500,86400,0.0,175.9,2026,7,2,0.0,False
2026-02-17,739.375,624.0625,531.25,2026-02-16,2026-02-21,250100,212450,37800,120800,129300,0.0,250.1,2026,8,2,0.0,False
2026-02-24,752.7777777777778,619.7222222222222,561.1111111111111,2026-02-23,2026-02-28,322600,236622,19900,170800,150300,0.0,322.6,2026,9,2,0.0,False
2026-03-03,682.5,578.4375,505.625,2026-03-02,2026-03-07,315000,257500,37800,183900,127900,3200.0,315.0,2026,10,3,0.0,False
2026-03-10,608.125,507.1875,401.875,2026-03-09,2026-03-14,319300,125308,33800,193600,125700,0.0,319.3,2026,11,3,0.0,False
2026-03-17,619.4444444444445,481.94444444444446,365.55555555555554,2026-03-16,2026-03-21,395900,189000,36400,257600,135100,3200.0,395.9,2026,12,3,0.0,False
2026-03-24,617.5,448.4375,370.0,2026-03-23,2026-03-28,432000,217508,41800,291900,140100,0.0,432.0,2026,13,3,0.0,False
2026-03-31,610.625,453.4375,383.125,2026-03-30,2026-04-04,378400,140088,16800,263500,113300,1600.0,378.4,2026,14,3,0.0,False
